ID,Name,Age,Nationality,Overall,Club,Value,Pos_simp,Weight,Finishing,Acceleration,Dribbling,Stamina,Strength,Vision,Positioning,GKReflexes,Height_cm
192259,Magno,30,Brazil,69,Jeju United FC,€1M,ATT,77.11,70.0,70.0,71.0,62.0,62.0,73.0,72.0,11.0,177.8
202756,N. Bodurov,32,Bulgaria,69,,€0,DEF,73.94,23.0,64.0,53.0,71.0,74.0,53.0,47.0,11.0,180.34
216836,Álvaro Peña,26,Spain,69,AD Alcorcón,€1.2M,MID,68.95,52.0,68.0,69.0,62.0,62.0,72.0,66.0,14.0,177.8
233476,B. Riveros,20,Paraguay,69,FC Basel 1893,€2.1M,DEF,68.04,25.0,85.0,72.0,84.0,72.0,34.0,66.0,9.0,177.8
214533,J. Villota,26,Colombia,69,Deportivo Pasto,€1.3M,MID,68.95,63.0,72.0,68.0,78.0,57.0,70.0,67.0,6.0,170.18
225285,V. Fındıklı,27,Turkey,69,Atiker Konyaspor,€1M,MID,83.91,34.0,34.0,70.0,62.0,82.0,51.0,37.0,7.0,190.5
162053,L. Chambers,32,England,69,Ipswich Town,€600K,DEF,87.09,23.0,59.0,45.0,77.0,78.0,50.0,21.0,7.0,185.42
232709,D. Batallini,22,Argentina,69,Argentinos Juniors,€1.5M,ATT,73.94,70.0,79.0,73.0,68.0,71.0,70.0,72.0,6.0,175.26
176645,Z. Zlámal,32,Czech Republic,69,Heart of Midlothian,€600K,GK,92.08,13.0,67.0,12.0,33.0,68.0,67.0,11.0,72.0,193.04
185349,D. Odoi,30,Belgium,69,Fulham,€775K,DEF,72.12,39.0,78.0,71.0,66.0,64.0,59.0,62.0,6.0,177.8
191237,Juanjo,30,Spain,69,GIF Sundsvall,€775K,MID,67.13,23.0,68.0,39.0,84.0,72.0,62.0,41.0,16.0,175.26
210182,M. Jahfali,27,Saudi Arabia,69,Al Hilal,€875K,DEF,69.85,34.0,68.0,40.0,74.0,76.0,42.0,39.0,6.0,185.42
162054,M. Bunn,33,England,69,Aston Villa,€525K,GK,77.11,15.0,48.0,16.0,33.0,60.0,44.0,14.0,69.0,182.88
240134,David Batanero,29,Spain,69,GIF Sundsvall,€1M,MID,79.83,50.0,55.0,62.0,66.0,72.0,68.0,57.0,7.0,185.42
193030,M. Lukač,32,Serbia,69,Akhisar Belediyespor,€600K,GK,89.81,14.0,42.0,13.0,36.0,73.0,50.0,12.0,71.0,198.12
166919,M. Wilson,30,Republic of Ireland,69,Bolton Wanderers,€775K,DEF,79.83,48.0,51.0,63.0,53.0,73.0,66.0,56.0,9.0,187.96
186887,A. Jansen,29,Netherlands,69,FC Emmen,€1.1M,ATT,77.11,67.0,64.0,70.0,70.0,82.0,67.0,58.0,11.0,185.42
189447,A. Sobiech,28,Poland,69,Lechia Gdańsk,€1.1M,ATT,81.19,70.0,64.0,62.0,64.0,73.0,61.0,69.0,11.0,185.42
219912,L. Manyama,27,South Africa,69,Kaizer Chiefs,€1.1M,MID,74.84,73.0,75.0,69.0,69.0,48.0,70.0,74.0,15.0,180.34
162056,S. Morison,34,Wales,69,Millwall,€550K,ATT,84.82,67.0,49.0,63.0,75.0,84.0,68.0,69.0,12.0,187.96
199689,A. Sepúlveda,27,Mexico,69,Guadalajara,€1.1M,MID,74.84,62.0,79.0,67.0,73.0,74.0,66.0,69.0,11.0,180.34
209417,R. Murawski,24,Poland,69,Palermo,€1.5M,MID,68.04,47.0,80.0,67.0,94.0,62.0,70.0,51.0,6.0,172.72
211209,Pinillos,25,Spain,69,Barnsley,€1.1M,DEF,73.94,33.0,72.0,67.0,72.0,58.0,47.0,47.0,7.0,182.88
155657,P. Celeban,33,Poland,69,Śląsk Wrocław,€425K,DEF,76.2,58.0,43.0,55.0,85.0,80.0,44.0,61.0,10.0,180.34
224265,J. Williams,21,England,69,Bolton Wanderers,€1.5M,MID,66.22,53.0,65.0,69.0,70.0,49.0,60.0,44.0,9.0,177.8
225289,N. Fernández,22,Argentina,69,Defensa y Justicia,€1.6M,ATT,66.22,69.0,76.0,74.0,70.0,37.0,69.0,75.0,8.0,165.1
233225,S. Taniguchi,26,Japan,69,Kawasaki Frontale,€1M,DEF,73.03,30.0,63.0,55.0,77.0,73.0,39.0,55.0,14.0,182.88
184585,A. Bogdán,30,Hungary,69,Hibernian,€675K,GK,92.08,11.0,52.0,11.0,33.0,74.0,38.0,13.0,70.0,193.04
223755,M. Ritter,23,Germany,69,SC Paderborn 07,€1.4M,MID,72.12,65.0,76.0,74.0,57.0,53.0,64.0,65.0,15.0,172.72
162315,L. Ridgewell,33,England,69,Portland Timbers,€425K,DEF,78.93,49.0,63.0,54.0,69.0,78.0,58.0,53.0,15.0,187.96
206604,C. Labrín,27,Chile,69,Audax Italiano,€1M,DEF,81.19,22.0,55.0,38.0,59.0,81.0,32.0,25.0,12.0,180.34
236300,S. Eduok,24,Nigeria,69,Kasimpaşa SK,€1.4M,MID,82.1,69.0,74.0,72.0,69.0,71.0,58.0,64.0,15.0,175.26
183564,J. Buijs,29,Netherlands,69,V-Varen Nagasaki,€825K,DEF,79.83,51.0,69.0,61.0,72.0,75.0,66.0,56.0,10.0,182.88
187916,M. Olsson,30,Sweden,69,Derby County,€750K,DEF,68.04,40.0,79.0,68.0,80.0,59.0,62.0,58.0,10.0,180.34
214029,M. Murillo,24,Colombia,69,Deportivo Cali,€1.4M,ATT,79.83,67.0,66.0,66.0,76.0,78.0,52.0,66.0,11.0,182.88
223501,A. Spörle,22,Argentina,69,Club Atlético Banfield,€1.4M,DEF,76.2,44.0,79.0,65.0,77.0,79.0,57.0,63.0,13.0,185.42
193293,J. Rodríguez,33,Uruguay,69,CD Palestino,€650K,MID,64.86,66.0,70.0,67.0,69.0,59.0,72.0,66.0,10.0,172.72
212238,B. Halimi,23,Kosovo,69,Brøndby IF,€1.5M,MID,68.04,66.0,78.0,78.0,68.0,33.0,69.0,64.0,9.0,170.18
226062,O. Ruisalvo,26,Paraguay,69,,€0,MID,68.04,69.0,75.0,69.0,68.0,45.0,61.0,64.0,12.0,165.1
233230,K. Mac Allister,20,Argentina,69,Argentinos Juniors,€1.6M,DEF,72.12,41.0,72.0,62.0,78.0,57.0,51.0,55.0,8.0,175.26
188430,V. Rüfli,30,Switzerland,69,Paris FC,€750K,DEF,74.84,53.0,72.0,68.0,82.0,74.0,64.0,68.0,7.0,180.34
213007,A. Aseri,24,Saudi Arabia,69,Al Ahli,€1.4M,MID,63.96,67.0,88.0,71.0,70.0,56.0,61.0,57.0,15.0,167.64
194063,J. Greguš,27,Slovakia,69,FC København,€1.1M,MID,78.93,60.0,67.0,67.0,72.0,70.0,65.0,62.0,6.0,187.96
194319,D. Ward,27,England,69,Cardiff City,€1.1M,ATT,72.12,69.0,73.0,67.0,72.0,70.0,63.0,68.0,8.0,180.34
202512,F. Hartherz,25,Germany,69,DSC Arminia Bielefeld,€1.1M,DEF,83.01,37.0,70.0,66.0,92.0,82.0,52.0,49.0,9.0,187.96
232208,Allan,21,Brazil,69,Eintracht Frankfurt,€1.6M,MID,69.85,52.0,66.0,71.0,54.0,48.0,70.0,59.0,14.0,172.72
242704,Luis Felipe,22,United States,69,San Jose Earthquakes,€1.2M,MID,74.84,39.0,73.0,62.0,70.0,68.0,61.0,58.0,14.0,185.42
205073,F. Kiss,27,Slovakia,69,Ettifaq FC,€875K,MID,74.84,55.0,47.0,65.0,81.0,78.0,65.0,55.0,14.0,185.42
128529,U. Ceylan,32,Turkey,69,Alanyaspor,€600K,GK,84.82,12.0,56.0,13.0,29.0,61.0,44.0,13.0,68.0,193.04
203026,P. Filipović,27,Germany,69,Atiker Konyaspor,€1M,DEF,83.01,56.0,64.0,57.0,72.0,78.0,48.0,50.0,11.0,187.96
213010,Cifu,27,Spain,69,Málaga CF,€875K,DEF,66.22,42.0,79.0,65.0,71.0,70.0,46.0,66.0,9.0,175.26
227602,F. Álvarez,25,Argentina,69,Atlético Tucumán,€1.4M,MID,69.85,67.0,76.0,75.0,75.0,67.0,71.0,50.0,11.0,182.88
234002,Caio Tafarell,26,Brazil,69,Vitória,€925K,MID,76.2,42.0,66.0,49.0,73.0,72.0,64.0,55.0,11.0,182.88
235794,E. Eze,20,England,69,Queens Park Rangers,€2.3M,MID,67.13,61.0,76.0,74.0,73.0,58.0,67.0,62.0,10.0,172.72
170514,A. Balzano,32,Italy,69,Pescara,€575K,DEF,73.94,30.0,70.0,59.0,80.0,77.0,31.0,58.0,8.0,175.26
45842,J. Olsson,35,Sweden,69,Djurgårdens IF,€250K,DEF,83.91,40.0,31.0,47.0,46.0,88.0,36.0,28.0,11.0,193.04
234515,J. Lefort,24,France,69,Amiens SC,€1.2M,DEF,83.01,22.0,69.0,66.0,81.0,71.0,42.0,62.0,10.0,182.88
205588,I. Höhn,26,Germany,69,SV Darmstadt 98,€1.1M,DEF,72.12,30.0,55.0,52.0,66.0,67.0,46.0,25.0,12.0,182.88
207892,J. Gyau,25,United States,69,MSV Duisburg,€1.2M,MID,74.84,58.0,91.0,73.0,78.0,63.0,53.0,65.0,6.0,175.26
208916,M. Al Sahlawi,31,Saudi Arabia,69,Al Nassr,€950K,ATT,73.94,70.0,63.0,65.0,78.0,68.0,63.0,69.0,7.0,177.8
215572,Alberto,25,Spain,69,CD Tenerife,€1.1M,DEF,78.02,42.0,69.0,63.0,83.0,84.0,62.0,50.0,8.0,185.42
230164,Luciano Cacheira,34,Brazil,69,Paraná,€425K,GK,74.84,9.0,29.0,13.0,22.0,38.0,48.0,11.0,76.0,180.34
191252,M. Gaus,28,Germany,69,FC Ingolstadt 04,€825K,DEF,79.83,59.0,81.0,64.0,90.0,76.0,60.0,63.0,12.0,182.88
196885,C. Lampe,31,Bolivia,69,Boca Juniors,€650K,GK,86.18,17.0,28.0,13.0,18.0,70.0,55.0,17.0,70.0,193.04
202517,A. Vellios,26,Greece,69,Waasland-Beveren,€1.3M,ATT,78.02,69.0,54.0,60.0,70.0,79.0,61.0,70.0,8.0,190.5
233493,J. Sánchez,20,Mexico,69,Club América,€1.3M,DEF,71.21,38.0,75.0,61.0,79.0,57.0,35.0,45.0,7.0,175.26
169493,F. Fielding,30,England,69,Bristol City,€675K,GK,76.2,11.0,42.0,12.0,33.0,64.0,37.0,11.0,74.0,185.42
183573,N. Theuerkauf,31,Germany,69,1. FC Heidenheim 1846,€700K,DEF,79.83,45.0,60.0,58.0,84.0,72.0,58.0,56.0,12.0,182.88
185109,M. Sadlok,29,Poland,69,Wisła Kraków,€825K,DEF,79.83,46.0,76.0,63.0,82.0,75.0,59.0,45.0,12.0,185.42
190485,H. Olvera,28,Mexico,69,Club Atlas,€825K,DEF,68.95,41.0,72.0,64.0,66.0,69.0,72.0,38.0,12.0,175.26
214038,S. Mosquera,24,Colombia,69,Deportes Tolima,€1.3M,DEF,77.11,32.0,46.0,38.0,54.0,89.0,26.0,23.0,7.0,185.42
227862,V. Kalitvintsev,25,Ukraine,69,Dynamo Kyiv,€1.3M,MID,68.04,59.0,72.0,72.0,57.0,45.0,74.0,54.0,7.0,177.8
226583,S. Papagiannopoulos,27,Sweden,69,FC København,€1M,DEF,87.09,28.0,68.0,58.0,68.0,81.0,50.0,30.0,6.0,190.5
236823,I. Pettersson,21,Sweden,69,IFK Norrköping,€1.4M,GK,79.83,7.0,31.0,10.0,28.0,52.0,49.0,8.0,75.0,180.34
186135,C. Evans,27,Northern Ireland,69,Blackburn Rovers,€875K,MID,68.95,51.0,59.0,54.0,80.0,65.0,56.0,44.0,15.0,180.34
193303,A. Richards,27,Wales,69,Cardiff City,€875K,DEF,74.84,35.0,68.0,65.0,68.0,73.0,50.0,57.0,9.0,175.26
206104,S. Dursun,26,Germany,69,SV Darmstadt 98,€1.3M,ATT,79.83,71.0,61.0,64.0,59.0,79.0,52.0,74.0,14.0,190.5
211736,R. Leipertz,25,Germany,69,FC Ingolstadt 04,€1.3M,MID,82.1,68.0,83.0,69.0,72.0,70.0,64.0,68.0,15.0,182.88
162328,R. Pasveer,34,Netherlands,69,Vitesse,€425K,GK,91.17,12.0,46.0,11.0,32.0,71.0,59.0,15.0,67.0,187.96
189464,D. Daube,28,Germany,69,KFC Uerdingen 05,€1M,MID,83.01,59.0,70.0,70.0,75.0,72.0,67.0,62.0,14.0,185.42
146969,Iñaki Astiz,34,Spain,69,Legia Warszawa,€325K,DEF,77.11,22.0,54.0,32.0,52.0,70.0,52.0,48.0,15.0,182.88
189209,S. Bigalke,28,Germany,69,SpVgg Unterhaching,€1.1M,MID,59.87,65.0,90.0,73.0,69.0,31.0,71.0,65.0,14.0,167.64
190745,M. Silvestri,27,Italy,69,Hellas Verona,€700K,GK,79.83,20.0,58.0,18.0,34.0,60.0,49.0,14.0,76.0,190.5
210202,S. Muwashar,29,Saudi Arabia,69,Al Ahli,€1M,MID,63.96,63.0,90.0,70.0,80.0,67.0,59.0,67.0,9.0,175.26
216346,A. Powell,23,Jamaica,69,Portland Timbers,€1.2M,DEF,74.84,37.0,82.0,72.0,79.0,71.0,57.0,63.0,10.0,182.88
227866,P. Kirkevold,27,Norway,69,Hobro IK,€1.1M,ATT,89.81,70.0,68.0,65.0,82.0,82.0,56.0,70.0,16.0,185.42
116762,S. Roudet,37,France,69,Valenciennes FC,€350K,MID,71.21,59.0,54.0,68.0,52.0,63.0,72.0,64.0,13.0,175.26
183578,S. Gonther,31,Germany,69,SG Dynamo Dresden,€700K,DEF,88.0,28.0,66.0,32.0,41.0,79.0,46.0,30.0,6.0,185.42
208923,I. Ghaleb,27,Saudi Arabia,69,Al Nassr,€875K,MID,76.2,61.0,74.0,69.0,68.0,74.0,68.0,68.0,16.0,175.26
218651,P. Sotiriou,25,Cyprus,69,FC København,€1.4M,ATT,81.19,69.0,75.0,67.0,78.0,79.0,57.0,67.0,13.0,185.42
235036,W. Faes,20,Belgium,69,KV Oostende,€1.5M,DEF,81.19,29.0,66.0,52.0,65.0,78.0,42.0,38.0,7.0,185.42
198429,S. Tecl,27,Czech Republic,69,SK Slavia Praha,€1.1M,ATT,82.1,73.0,81.0,66.0,68.0,64.0,53.0,76.0,14.0,180.34
228893,M. Guanini,22,Argentina,69,Gimnasia y Esgrima La Plata,€1.3M,DEF,86.18,21.0,33.0,34.0,74.0,89.0,34.0,28.0,8.0,190.5
164637,J. Brix-Damborg,32,Denmark,69,Hobro IK,€600K,MID,77.11,23.0,45.0,45.0,87.0,79.0,63.0,57.0,7.0,182.88
239645,M. de los Santos,25,Uruguay,69,Millonarios FC,€1.1M,DEF,83.01,18.0,51.0,35.0,68.0,82.0,37.0,24.0,7.0,182.88
208158,F. Andrada,24,Argentina,69,Unión de Santa Fe,€1.5M,ATT,76.2,68.0,75.0,66.0,66.0,72.0,68.0,62.0,6.0,180.34
236830,Z. Youssouf,18,France,69,FC Girondins de Bordeaux,€1.7M,MID,81.19,53.0,68.0,73.0,68.0,69.0,68.0,68.0,11.0,182.88
198687,S. Ciss,29,Senegal,69,Angers SCO,€800K,DEF,68.95,60.0,77.0,70.0,67.0,79.0,57.0,60.0,14.0,172.72
218656,S. Mockenhaupt,26,Germany,69,SV Wehen Wiesbaden,€1.1M,DEF,83.91,19.0,69.0,44.0,68.0,77.0,31.0,34.0,13.0,187.96
239136,N. Cozza,19,France,69,Montpellier HSC,€2M,DEF,72.12,30.0,79.0,64.0,70.0,68.0,50.0,49.0,13.0,177.8
205089,M. Valoti,24,Italy,69,SPAL,€1.3M,MID,73.03,55.0,72.0,74.0,67.0,32.0,69.0,65.0,14.0,187.96
235553,Y. Salmier,25,France,69,ESTAC Troyes,€1.1M,DEF,84.82,17.0,53.0,29.0,64.0,90.0,33.0,29.0,13.0,187.96
193057,C. Benschop,28,Curacao,69,FC Ingolstadt 04,€1.1M,ATT,89.81,67.0,52.0,64.0,61.0,89.0,66.0,68.0,11.0,190.5
210466,Gégé,30,Cape Verde,69,Al Fayha,€775K,DEF,83.01,30.0,54.0,50.0,69.0,77.0,43.0,36.0,9.0,182.88
223010,L. Morosini,22,Italy,69,Brescia,€1.4M,MID,69.85,61.0,78.0,71.0,73.0,62.0,71.0,60.0,7.0,175.26
234018,Sandeiro Leal,30,Brazil,69,Paraná,€1M,MID,76.2,67.0,66.0,68.0,67.0,62.0,66.0,70.0,13.0,187.96
238370,M. Pongračić,20,Croatia,69,FC Red Bull Salzburg,€1.8M,DEF,84.82,18.0,59.0,62.0,68.0,83.0,59.0,28.0,5.0,187.96
188194,L. Ibáñez,29,Argentina,69,Trabzonspor,€800K,DEF,73.03,61.0,79.0,73.0,77.0,59.0,60.0,65.0,8.0,170.18
203043,M. O'Halloran,27,Scotland,69,Melbourne City FC,€1.1M,ATT,78.93,65.0,94.0,69.0,74.0,74.0,59.0,58.0,13.0,180.34
205603,M. van Duinen,26,Netherlands,69,PEC Zwolle,€1.3M,ATT,74.84,65.0,77.0,64.0,85.0,72.0,58.0,72.0,12.0,185.42
178211,R. Zwinkels,35,Netherlands,69,ADO Den Haag,€250K,GK,79.83,12.0,44.0,12.0,36.0,66.0,26.0,16.0,69.0,185.42
194851,F. Mazzeo,34,Italy,69,Foggia,€550K,ATT,77.11,72.0,65.0,68.0,64.0,63.0,61.0,72.0,8.0,177.8
215332,C. Auzqui,27,Argentina,69,Club Atlético Huracán,€1.1M,MID,73.94,66.0,83.0,67.0,72.0,71.0,68.0,65.0,15.0,180.34
221220,J. Quintero,23,Colombia,69,Deportivo Cali,€1.4M,DEF,78.93,19.0,59.0,36.0,55.0,84.0,40.0,21.0,8.0,182.88
160292,B. Watson,32,England,69,Nottingham Forest,€600K,MID,79.83,61.0,54.0,64.0,66.0,70.0,65.0,62.0,6.0,180.34
244516,Gustavo Cascardo,21,Brazil,69,Vitória de Setúbal,€1.3M,DEF,66.22,33.0,82.0,67.0,79.0,50.0,52.0,54.0,6.0,175.26
198437,T. Bradshaw,25,Wales,69,Millwall,€1.3M,ATT,71.21,69.0,84.0,63.0,85.0,68.0,46.0,73.0,14.0,177.8
209701,J. Pelupessy,25,Netherlands,69,Sheffield Wednesday,€1.1M,MID,63.05,37.0,65.0,60.0,82.0,73.0,62.0,54.0,14.0,172.72
169509,J. Fojut,30,Poland,69,Pogoń Szczecin,€775K,DEF,83.01,20.0,46.0,28.0,55.0,82.0,35.0,46.0,6.0,187.96
45605,M. Brighi,37,Italy,69,Empoli,€325K,MID,77.11,60.0,51.0,66.0,63.0,67.0,72.0,65.0,5.0,177.8
194085,L. Boussaha,30,France,69,Grenoble Foot 38,€1M,ATT,77.11,71.0,80.0,67.0,78.0,69.0,54.0,61.0,6.0,177.8
209958,D. Bomheuer,27,Germany,69,MSV Duisburg,€1M,DEF,86.18,30.0,58.0,51.0,61.0,82.0,37.0,35.0,11.0,193.04
212518,B. Sangaré,32,Ivory Coast,69,,€0,GK,78.02,13.0,45.0,19.0,24.0,65.0,29.0,19.0,68.0,180.34
221990,Y. Cabral,26,Argentina,69,Atlético Tucumán,€1.2M,DEF,84.82,23.0,37.0,44.0,42.0,86.0,44.0,33.0,9.0,187.96
234278,S. Breitkreuz,26,Germany,69,FC Erzgebirge Aue,€1.1M,DEF,88.0,56.0,54.0,50.0,65.0,79.0,42.0,48.0,9.0,187.96
206631,K. Rowe,26,United States,69,New England Revolution,€1.2M,MID,69.85,63.0,64.0,70.0,71.0,60.0,68.0,68.0,13.0,172.72
230439,Roldão Riso,26,Brazil,69,Grêmio,€925K,MID,78.02,45.0,68.0,62.0,74.0,74.0,71.0,40.0,12.0,177.8
234279,C. Rizzuto,26,Germany,69,FC Erzgebirge Aue,€1M,DEF,73.03,44.0,81.0,64.0,85.0,66.0,51.0,55.0,7.0,170.18
204840,D. van Mieghem,28,Netherlands,69,De Graafschap,€1.1M,ATT,68.04,66.0,87.0,68.0,66.0,41.0,66.0,60.0,12.0,170.18
220968,A. El Messaoudi,22,Morocco,69,Fortuna Sittard,€1.2M,MID,79.83,32.0,60.0,61.0,69.0,77.0,67.0,39.0,7.0,182.88
221480,Y. Cabrera,27,Colombia,69,América de Cali,€1.1M,MID,59.87,67.0,75.0,71.0,69.0,32.0,70.0,65.0,7.0,167.64
223016,S. Ay,26,Turkey,69,Atiker Konyaspor,€1.1M,DEF,79.83,33.0,66.0,42.0,74.0,76.0,33.0,41.0,11.0,182.88
244264,A. Gojak,21,Bosnia Herzegovina,69,Dinamo Zagreb,€1.6M,MID,78.02,64.0,77.0,63.0,76.0,74.0,70.0,73.0,12.0,182.88
208169,L. Gülen,24,Switzerland,69,Kayserispor,€1.2M,DEF,77.11,24.0,77.0,58.0,78.0,80.0,40.0,43.0,13.0,185.42
220969,N. Eliasson,22,Sweden,69,Bristol City,€1.6M,MID,72.12,56.0,90.0,71.0,69.0,45.0,70.0,48.0,14.0,177.8
232489,Y. Komai,26,Japan,69,Hokkaido Consadole Sapporo,€1.2M,MID,63.96,59.0,88.0,69.0,74.0,53.0,59.0,65.0,14.0,167.64
173097,S. Marinos,30,Greece,69,Sporting de Charleroi,€750K,DEF,72.12,37.0,70.0,59.0,68.0,63.0,60.0,43.0,14.0,177.8
138026,D. Verhulst,30,Belgium,69,Sporting Lokeren,€675K,GK,94.8,12.0,23.0,14.0,18.0,72.0,42.0,14.0,72.0,193.04
221994,Núrio,23,Angola,69,Sporting de Charleroi,€1.2M,DEF,73.03,33.0,83.0,70.0,72.0,71.0,62.0,67.0,8.0,177.8
224810,S. Sparagna,23,France,69,Boavista FC,€1.2M,DEF,82.1,23.0,64.0,36.0,68.0,79.0,32.0,26.0,13.0,185.42
206379,H. Halldórsson,34,Iceland,69,,€0,GK,88.0,8.0,25.0,10.0,31.0,65.0,27.0,9.0,71.0,193.04
210475,M. Prietl,26,Austria,69,DSC Arminia Bielefeld,€1.1M,MID,78.93,49.0,63.0,58.0,94.0,76.0,60.0,55.0,13.0,187.96
211243,Nono,27,Spain,69,AD Alcorcón,€1.1M,MID,63.05,61.0,77.0,68.0,65.0,47.0,62.0,68.0,11.0,170.18
183339,J. Berget,27,Norway,69,New York City FC,€1.1M,ATT,81.19,66.0,75.0,64.0,93.0,72.0,68.0,72.0,16.0,185.42
194091,M. Jacobs,26,England,69,Wigan Athletic,€1.1M,MID,73.94,68.0,82.0,67.0,74.0,60.0,67.0,66.0,7.0,175.26
203308,J. Brillante,25,Australia,69,Sydney FC,€1.2M,MID,73.03,51.0,68.0,63.0,87.0,77.0,63.0,59.0,11.0,177.8
204332,P. van Anholt,27,Netherlands,69,NAC Breda,€875K,DEF,69.85,50.0,70.0,69.0,77.0,74.0,60.0,58.0,9.0,170.18
209196,P. Ziereis,25,Germany,69,FC St. Pauli,€1.1M,DEF,82.1,18.0,69.0,54.0,56.0,73.0,46.0,25.0,8.0,187.96
220204,R. Bezjak,29,Slovenia,69,Jagiellonia Białystok,€1.1M,ATT,69.85,69.0,73.0,66.0,65.0,60.0,57.0,70.0,9.0,177.8
233260,A. Vega,20,Mexico,69,Deportivo Toluca,€2.3M,ATT,77.11,74.0,75.0,71.0,75.0,72.0,60.0,69.0,7.0,172.72
157741,S. Bentivoglio,33,Italy,69,Venezia FC,€625K,MID,74.84,50.0,63.0,60.0,75.0,83.0,68.0,63.0,14.0,182.88
224045,Juan Muñoz,22,Spain,69,AD Alcorcón,€1.4M,ATT,76.2,68.0,69.0,67.0,55.0,65.0,42.0,68.0,14.0,182.88
171565,Linares,35,Spain,69,CF Reus Deportiu,€475K,ATT,78.02,72.0,65.0,62.0,70.0,61.0,58.0,72.0,15.0,180.34
155694,S. De Petter,32,Belgium,69,Sint-Truidense VV,€600K,DEF,74.84,52.0,40.0,47.0,68.0,72.0,66.0,57.0,15.0,182.88
230190,Renatao Baumer,34,Brazil,69,Vitória,€300K,DEF,76.2,47.0,64.0,56.0,75.0,67.0,48.0,51.0,9.0,177.8
231726,A. Ivan,21,Romania,69,SK Rapid Wien,€1.5M,MID,81.19,71.0,82.0,72.0,76.0,75.0,61.0,65.0,7.0,187.96
244271,I. Šunjić,21,Croatia,69,Dinamo Zagreb,€1.3M,MID,74.84,51.0,61.0,59.0,71.0,72.0,66.0,48.0,11.0,182.88
186415,S. Andrist,30,Switzerland,69,SV Wehen Wiesbaden,€1M,MID,71.21,65.0,90.0,72.0,78.0,47.0,58.0,65.0,1.0,175.26
225584,Q. Cornette,24,France,69,Amiens SC,€1.3M,MID,74.84,63.0,89.0,73.0,57.0,57.0,61.0,67.0,15.0,172.72
230193,Carvamelinho,34,Brazil,69,Grêmio,€300K,DEF,74.84,52.0,63.0,63.0,74.0,60.0,56.0,58.0,19.0,177.8
233265,R. Oudin,21,France,69,Stade de Reims,€1.5M,MID,78.93,71.0,68.0,69.0,57.0,73.0,71.0,64.0,6.0,185.42
236593,C. Stengs,19,Netherlands,69,AZ Alkmaar,€2.3M,ATT,68.04,50.0,79.0,76.0,50.0,56.0,76.0,58.0,10.0,187.96
177969,I. González,33,Mexico,69,Club León,€425K,DEF,83.91,34.0,36.0,48.0,67.0,83.0,43.0,36.0,12.0,182.88
203570,S. Dallas,27,Northern Ireland,69,Leeds United,€1.1M,MID,81.19,61.0,73.0,70.0,80.0,69.0,65.0,68.0,7.0,182.88
205618,S. Walsh,23,Netherlands,69,SV Zulte-Waregem,€1.2M,MID,73.03,22.0,67.0,63.0,85.0,66.0,53.0,54.0,13.0,180.34
211250,U. Radaković,24,Serbia,69,Sparta Praha,€1.2M,DEF,88.9,25.0,51.0,37.0,54.0,90.0,42.0,18.0,10.0,193.04
223794,P. Schobesberger,24,Austria,69,SK Rapid Wien,€1.3M,MID,63.96,63.0,91.0,66.0,69.0,64.0,63.0,58.0,11.0,175.26
230194,Jaimosa Cavaco,30,Brazil,69,Vitória,€750K,DEF,59.87,75.0,74.0,50.0,84.0,33.0,35.0,42.0,14.0,167.64
233267,M. Turner,24,United States,69,New England Revolution,€1.2M,GK,78.93,15.0,38.0,16.0,35.0,64.0,55.0,15.0,73.0,190.5
171315,Alfaro,31,Spain,69,Córdoba CF,€925K,MID,73.03,73.0,56.0,71.0,35.0,61.0,70.0,68.0,11.0,175.26
244787,M. Havel,23,Czech Republic,69,Viktoria Plzeň,€1.2M,DEF,78.02,25.0,66.0,50.0,72.0,58.0,31.0,49.0,11.0,182.88
189235,J. Hegeler,30,Germany,69,Bristol City,€775K,DEF,86.18,55.0,52.0,65.0,50.0,75.0,66.0,62.0,8.0,193.04
226356,M. Fares,22,Algeria,69,SPAL,€1.5M,MID,74.84,59.0,69.0,75.0,69.0,67.0,55.0,65.0,14.0,182.88
228404,C. Techera,26,Uruguay,69,Vancouver Whitecaps FC,€1.2M,MID,68.04,64.0,79.0,70.0,68.0,31.0,72.0,66.0,15.0,157.48
232756,F. Tomori,20,England,69,Derby County,€1.6M,DEF,74.84,33.0,81.0,62.0,64.0,71.0,36.0,33.0,7.0,185.42
217653,H. Takahashi,30,Japan,69,Sagan Tosu,€775K,MID,74.84,49.0,56.0,54.0,77.0,74.0,65.0,54.0,11.0,182.88
160309,A. Rivas,33,Colombia,69,América de Cali,€425K,MID,73.03,55.0,63.0,65.0,77.0,68.0,67.0,49.0,8.0,180.34
235317,J. Mosquera,28,Colombia,69,Deportivo Cali,€1.1M,MID,78.02,63.0,81.0,72.0,78.0,76.0,64.0,64.0,12.0,185.42
207926,A. Linde,24,Sweden,69,Molde FK,€1M,GK,92.99,13.0,48.0,20.0,25.0,70.0,54.0,15.0,72.0,195.58
214582,C. Bonilla,25,Colombia,69,Al Fayha,€925K,GK,79.83,11.0,57.0,12.0,35.0,65.0,49.0,13.0,73.0,187.96
171318,Diego Capel,30,Spain,69,Extremadura UD,€1M,MID,67.13,61.0,78.0,73.0,65.0,34.0,61.0,69.0,10.0,172.72
